ID,song_name,song_singer,song_url,song_comment_num,song_play_num,album_name,album_url,album_score,album_language,album_date,album_genre
150,Tears In Heaven (Unplugged),Eric Clapton,http://www.xiami.com/song/bCkC2UG44084,121,187218,Ballads,https://www.xiami.com/album/441460,9.0,英语,2003年11月24日,布鲁斯摇滚 Blues Rock
151,Stop Crying Your Heart Out,Oasis,http://www.xiami.com/song/xLr9z1befcd,380,425426,Stop Crying Your Heart Out,https://www.xiami.com/album/398940,8.8,英语,2002年05月17日,无
152,Never Say Never,The Fray,http://www.xiami.com/song/mQ9CB3734a8,216,381783,Love Song Dedications ,https://www.xiami.com/album/462765,9.3,英语,2011年07月01日,无
153,People Help The People,Birdy,http://www.xiami.com/song/8GmEcifba16,25,55797,Just Voices - Singer-Songwriter,https://www.xiami.com/album/677501994,无,英语,2013年08月21日,无
154,Riding To New York,Passenger,http://www.xiami.com/song/xL6regd6fa0,41,117633,Whispers,https://www.xiami.com/album/195908558,9.1,英语,2014年06月10日,民谣流行 Folk Pop
155,Cross Every River,Maria Arredondo,http://www.xiami.com/song/b4H6gd759d,332,1493656,Not Going Under,https://www.xiami.com/album/169527,9.5,英语,2004年11月01日,欧美流行 Western Pop
156,Show Me What I'm Looking For,Carolina Liar,http://www.xiami.com/song/emOiJ2e13f,113,214508,Coming to Terms,https://www.xiami.com/album/174749,9.4,英语,2008年05月20日,根源唱作人 Singer-Songwriter
157,Night Stroll ,Moonlit Sailor,http://www.xiami.com/song/UVI868c75,114,96901,A footprint of feelings,https://www.xiami.com/album/320824,9.4,英语,2008年01月01日,后摇 Post-Rock
158,Let It Go,James Bay,http://www.xiami.com/song/JBe9r8234e3,554,1861580,Chaos and the Calm,https://www.xiami.com/album/1318629971,9.2,英语,2015年03月23日,民谣流行 Folk Pop
159,Bad Blood,Bastille,http://www.xiami.com/song/xLzhmPa6c1c,116,189806,Bad Blood,https://www.xiami.com/album/563768,9.1,英语,2013年03月04日,无
160,High Hopes,Kodaline,http://www.xiami.com/song/xL3ww4997d0,94,80423,The BRIT Awards 2014,https://www.xiami.com/album/792095136,9.2,英语,2014年02月07日,欧美流行 Western Pop
161,This Woman’s Work (Kate Bush),Greg Laswell,http://www.xiami.com/song/mQ4nQx7581e,361,465147,Covers EP,https://www.xiami.com/album/350977,9.2,英语,2009年10月06日,无
162,Say You Love Me,Jessie Ware,http://www.xiami.com/song/U5ObKI29130,1055,1624328,Tough Love,https://www.xiami.com/album/7168539,9.1,英语,2014年10月13日,当代节奏布鲁斯 Contemporary R&B
163,Riptide,Vance Joy,http://www.xiami.com/song/xL6LZAa1abd,303,597897,God Loves You When You're Dancing,https://www.xiami.com/album/565733326,9.0,英语,2013年03月22日,民谣流行 Folk Pop
164,In the End It's Easy,Belarus,http://www.xiami.com/song/TOSS5cd00,388,712811,Communicate,https://www.xiami.com/album/298133,9.4,英语,2007年07月01日,无
165,Ghosts,BANNERS,http://www.xiami.com/song/mQOTlhe47c3,519,403124,Ghosts,https://www.xiami.com/album/527108134,9.8,英语,2015年03月03日,无
166,临安初雨,周深,http://www.xiami.com/song/8G4nh9f9071,2000,2032290,临安初雨,https://www.xiami.com/album/2100377051,9.8,国语,2016年08月08日,无
167,Sing The Word Hope In Four-Part Harmony,Maybeshewill,http://www.xiami.com/song/crvwyeb9ad,105,42228,Sing the Word Hope in Four-Part Harmony,https://www.xiami.com/album/330566,9.2,英语,2009年05月04日,后摇 Post-Rock
168,I Want The Sky,Lucy Schwartz,http://www.xiami.com/song/mQ7eqx64d8c,128,371769,Life In Letters,https://www.xiami.com/album/408938,8.8,英语,2010年09月28日,无
169,Nothing Here But Love (Twice As Nice Remix),Lenka,http://www.xiami.com/song/8GmOdce30ea,10,31992,Shadows Of Shadows,https://www.xiami.com/album/1478878401,8.2,英语,2013年09月10日,独立流行 Indie Pop
170,Love,Rodsogarden,http://www.xiami.com/song/mQ3Pdw69703,40,37346,Rodsogarden,https://www.xiami.com/album/343382,无,英语,2009年08月19日,无
171,I Want You to Want Me,Gary Jules,http://www.xiami.com/song/mQNtEh74206,61,70313,I Want You to Want Me,https://www.xiami.com/album/116380023,无,英语,2011年09月20日,无
172,雪の雫,高橋優,http://www.xiami.com/song/xL6wSn987ad,4,6044,Sepia,https://www.xiami.com/album/1002034172,9.4,日语,2002年02月01日,无
173,NO FUTURE,GOOD ON THE REEL,http://www.xiami.com/song/xLyLNfa1d4e,1,1911,透明な傘の内側より,https://www.xiami.com/album/555249,9.3,日语,2012年11月21日,无
174,SEE YOU,松下優也,http://www.xiami.com/song/mQCRQ680c19,475,707668,SEE YOU,https://www.xiami.com/album/534203,9.6,日语,2012年08月29日,无
175,彳亍,麦浚龙,http://www.xiami.com/song/8Gd58cf9c67,296,608912,无念,https://www.xiami.com/album/419243,9.4,粤语,2011年01月12日,粤语流行 Cantopop
176,阿楚姑娘,梁凡Frankie,http://www.xiami.com/song/JBnhAQ2348c,128,366674,阿楚姑娘,https://www.xiami.com/album/2100300582,无,国语,2016年03月26日,国语流行 Mandarin Pop
177,Knockin' on Heaven's Door,Guns N' Roses,http://www.xiami.com/song/b0q03c956e,1263,3556756,Use Your Illusion II,https://www.xiami.com/album/53304,9.3,英语,1991年09月17日,硬摇滚 Hard Rock
178,By My Side,林一峰,http://www.xiami.com/song/8Ga6L5ecff7,291,473593,恋爱总是平静地意外....来临,https://www.xiami.com/album/358039,8.9,粤语,2010年01月22日,无
179,How Great Is Our God,Chris Tomlin,http://www.xiami.com/song/U5Colg2cbfb,12,35717,How Great Is Our God: The Essential Collection,https://www.xiami.com/album/477276,9.4,英语,2011年11月15日,流行摇滚 Pop Rock
180,Moon Rabbit,a_hisa,http://www.xiami.com/song/mQHdmx6a78c,122,80456,Moon Rabbit,https://www.xiami.com/album/1980522215,9.7,日语,2013年09月17日,无
181,Popular Song,MIKA,http://www.xiami.com/song/xLzlM89fe71,354,824969,Popular Song,https://www.xiami.com/album/565691,9.1,英语,2012年12月21日,流行摇滚 Pop Rock
182,Mad World (American Idol Studio Version),Adam Lambert,http://www.xiami.com/song/mQ3jux7ca19,1119,2337306,Season 8 Favorite Performances,https://www.xiami.com/album/330602,9.6,英语,2009年05月20日,欧美流行 Western Pop
183,stardust,OMFG,http://www.xiami.com/song/mQW0Pa63234,31,12515,stardust,https://www.xiami.com/album/2100310054,无,英语,2016年01月01日,无
184,Ideal White remix -绫野ましろ ver.-,S9ryne,http://www.xiami.com/song/bqvvPsM3851f,12,9521,Ideal White -remix- EP,https://www.xiami.com/album/20899693,9.8,日语,2015年01月27日,摇滚 Rock & Roll
185,逆流成河,金南玲,http://www.xiami.com/song/xL2Ot3dbfd7,1260,21184286,来生,https://www.xiami.com/album/1287174226,9.8,国语,2013年12月16日,当代民谣 Contemporary Folk
186,Stardust,MIKA,http://www.xiami.com/song/mQXuHu55cdc,484,562300,Stardust,https://www.xiami.com/album/2100341142,9.2,英语,2016年05月20日,欧美流行 Western Pop
187,好好 (想把你写成一首歌),五月天,http://www.xiami.com/song/mSezFi81a11,2000,25112120,自传,https://www.xiami.com/album/2100337262,9.9,国语,2016年07月21日,流行摇滚 Pop Rock
188,你说那 C 和弦就是...,五月天,http://www.xiami.com/song/xMPy3Sbada9,2000,6244252,自传,https://www.xiami.com/album/2100337262,9.9,国语,2016年07月21日,流行摇滚 Pop Rock
189,转眼,五月天,http://www.xiami.com/song/bf1RtKk34947,2000,9750398,自传,https://www.xiami.com/album/2100337262,9.9,国语,2016年07月21日,流行摇滚 Pop Rock
190,任意门,五月天,http://www.xiami.com/song/mSezFp69837,2000,11975013,自传,https://www.xiami.com/album/2100337262,9.9,国语,2016年07月21日,流行摇滚 Pop Rock
191,终于结束的起点,五月天,http://www.xiami.com/song/xMPy3Oaa54d,2000,9314408,自传,https://www.xiami.com/album/2100337262,9.9,国语,2016年07月21日,流行摇滚 Pop Rock
192,少年他的奇幻漂流,五月天,http://www.xiami.com/song/xMPy3Nb17c3,2000,6089448,自传,https://www.xiami.com/album/2100337262,9.9,国语,2016年07月21日,流行摇滚 Pop Rock
193,Last Chance,Alyssa Reid,http://www.xiami.com/song/JAZvlA22e42,277,928920,Time Bomb,https://www.xiami.com/album/692125158,9.1,英语,2014年02月11日,无
194,surprisingly so,Amy Seeley,http://www.xiami.com/song/xLr3rQc728f,72,499530,surprisingly so,https://www.xiami.com/album/396751,9.6,英语,2009年12月07日,无
195,夏の雪   ,羽毛田丈史,http://www.xiami.com/song/eYZP1376c1,292,740384,「魔法遣いに大切なこと~夏のソラ~」オリジナルサウンドトラック,https://www.xiami.com/album/326856,9.6,日语,2008年09月24日,无
196,花咲く旅路,原由子,http://www.xiami.com/song/mQ5JUK59e66,516,862336,ハラッド,https://www.xiami.com/album/381695,9.4,日语,2010年06月23日,无
197,Compass,Zella Day,http://www.xiami.com/song/xL8awUc1fd4,135,220479,Zella Day,https://www.xiami.com/album/1413964573,9.5,英语,2014年10月21日,无
198,Wishing You Well,Stanfour,http://www.xiami.com/song/mQ4QIM10276,37,41726,Rise & Fall,https://www.xiami.com/album/363423,8.9,英语,2009年12月22日,无
199,最冷一天,陈奕迅,http://www.xiami.com/song/bCkFpcQ473a4,1856,5607040,ReImagine Leslie Cheung,https://www.xiami.com/album/510010,9.5,粤语,2012年04月25日,无
200,必杀技,古巨基,http://www.xiami.com/song/WXHbe7df,58,273624,古巨基903 id club拉阔音乐会,https://www.xiami.com/album/1153,9.5,粤语,2004年06月01日,无
201,给自己的情书,王菲,http://www.xiami.com/song/mQ69sf8312b,120,653565,阿菲正传,https://www.xiami.com/album/342389,9.6,国语,2009年06月23日,国语流行 Mandarin Pop
202,祝君好,张智霖,http://www.xiami.com/song/bjWOdbd1d,1644,4099883,爱与梦 新曲+精选,https://www.xiami.com/album/6237,9.4,粤语,2003年12月01日,无
203,苏州河——给贾宏声,蒋明,http://www.xiami.com/song/mQIgd3617c5,158,150817,罔极寺,https://www.xiami.com/album/1185049819,9.1,国语,2013年12月28日,当代民谣 Contemporary Folk
204,游子谣 (吉他童声版),蒋明,http://www.xiami.com/song/8GeNElf9692,237,449238,再见北方,https://www.xiami.com/album/445800,9.1,国语,2011年06月12日,无
205,电台情歌,莫文蔚,http://www.xiami.com/song/0My632bfc,2000,19521481,做自己,https://www.xiami.com/album/11035,9.3,国语,1997年10月01日,国语流行 Mandarin Pop
206,你爱我像谁,张卫健,http://www.xiami.com/song/b9hUe7951,1241,4408660,我(不:)是张卫健,https://www.xiami.com/album/5995,9.7,国语,2000年08月01日,无
207,7 Years,Lukas Graham,http://www.xiami.com/song/xLDl4sc4a1e,1219,4667981,Blue Album,https://www.xiami.com/album/2100174244,9.6,丹麦语,2015年06月30日,无
208,Talk it Out,Cradle Orchestra,http://www.xiami.com/song/mQ4muI6d46a,116,112004,Velvet Ballads ,https://www.xiami.com/album/350568,9.5,日语,2009年01月10日,爵士说唱 Jazz Rap
209,Are You The One ,Timo Tolkki,http://www.xiami.com/song/fDGpu43148,1516,2801794,Hymn to Life,https://www.xiami.com/album/301811,9.4,英语,2002年01月15日,前卫摇滚 Progressive Rock
210,Yesterday,KDrew,http://www.xiami.com/song/mQKMdA6ec79,80,292930,"Free, Vol. 3",https://www.xiami.com/album/34358,无,英语,2012年01月01日,无
211,"虚度年华
																 - ",Jam,http://www.xiami.com/song/xLBklKd5e8d,26,无,demo,无,无,中文,无,无
212,纯真,五月天,http://www.xiami.com/song/fahS92333,1627,3396979,人生海海,https://www.xiami.com/album/15647,9.8,国语,2001年07月06日,国语流行 Mandarin Pop
213,温柔,五月天,http://www.xiami.com/song/jmrJ97cb6,371,700425,爱情万岁,https://www.xiami.com/album/15650,9.8,国语,2000年07月07日,国语流行 Mandarin Pop
214,我心中尚未崩坏的地方,五月天,http://www.xiami.com/song/bAgH7b9c4f,1256,3312738,后青春期的诗,https://www.xiami.com/album/305979,9.7,国语,2008年10月23日,国语流行 Mandarin Pop
215,笑忘歌,五月天,http://www.xiami.com/song/Ujps8c9c5,1459,5247227,后青春期的诗,https://www.xiami.com/album/305979,9.7,国语,2008年10月23日,国语流行 Mandarin Pop
216,荒岛,谢春花,http://www.xiami.com/song/b1qjvEQ627c9,881,1441538,算云烟,https://www.xiami.com/album/2100292360,9.2,国语,2016年06月21日,无
217,奶奶的童谣,阿克江LilAkin,http://www.xiami.com/song/mQMhPc5a8ec,119,171264,奔跑的小马驹和鹿儿岛野人,https://www.xiami.com/album/508301242,无,国语,2014年08月18日,独立民谣 Indie Folk
218,"斑马, 斑马",宋冬野,http://www.xiami.com/song/xL1DGtda704,2000,23853274,安和桥北,https://www.xiami.com/album/453481,9.4,国语,2013年08月26日,当代民谣 Contemporary Folk
219,"玫瑰
																 - ",张婧懿,http://www.xiami.com/song/mQOUTC5c728,180,无,demo,无,无,中文,无,无
220,1981 (小提琴版),石进,http://www.xiami.com/song/U5SZ08450d3,284,791644,夜的钢琴曲Ⅲ,https://www.xiami.com/album/2100180307,9.4,其他,2015年08月10日,器乐独奏 Solo Instrumental
221,葡萄成熟时,陈奕迅,http://www.xiami.com/song/b8OSHbf0e1,1534,5115305,Solidays 新曲+精选,https://www.xiami.com/album/272377,9.6,粤语,2008年08月26日,粤语流行 Cantopop
222,Only You,Cartel,http://www.xiami.com/song/xLpinzd221a,36,67140,Cycles,https://www.xiami.com/album/349605,无,英语,2009年10月20日,无
223,Whistle For The Choir  ,The Fratellis,http://www.xiami.com/song/bAs52bf34f,1053,1881605,Costello Music,https://www.xiami.com/album/309656,9.1,英语,2006年09月11日,酒吧摇滚 Pub Rock
224,Let You Get Away,Electric Century,http://www.xiami.com/song/U5PVMi2bb09,7,606,Let You Get Away,https://www.xiami.com/album/1221645585,无,英语,2015年01月13日,无
225,時代を超える想い2,和田薫,http://www.xiami.com/song/xLpIsZe0390,1363,2775383,犬夜叉 時代を越える想い 音楽篇,https://www.xiami.com/album/361192,9.6,日语,2001年12月12日,无
226,君に贈る歌,黒石ひとみ,http://www.xiami.com/song/8Gg5sJf7208,234,980969,美しの里～四季,https://www.xiami.com/album/482077,9.5,日语,2008年01月20日,无
227,十年,中孝介,http://www.xiami.com/song/8Gdkr7e426e,283,429304,像乐器一样的声音,https://www.xiami.com/album/411889,9.1,日语,2010年11月19日,日本 | 岛呗 Shima Uta
228,仓颉,五月天,http://www.xiami.com/song/8GgA5He47b0,2000,9128783,第二人生,https://www.xiami.com/album/70071,9.6,国语,2011年12月16日,国语流行 Mandarin Pop
229,坠落,蔡健雅,http://www.xiami.com/song/8GmMGff2f00,812,2162739,天使与魔鬼的对话,https://www.xiami.com/album/1271454374,9.2,国语,2013年09月24日,国语流行 Mandarin Pop
230,很难,张震岳,http://www.xiami.com/song/czUT28372,1397,2917689,OK,https://www.xiami.com/album/6213,9.5,国语,2007年07月06日,无
231,A Little More,HAZZY,http://www.xiami.com/song/mQ6VPE55041,90,278551,Libyus Music Sound History 2004-2010 Mixed by DJ OKAWARI,https://www.xiami.com/album/405956,9.6,日语,2010年09月29日,爵士说唱 Jazz Rap
232,如烟,五月天,http://www.xiami.com/song/cqejU1d0b6,2000,9829490,后青春期的诗,https://www.xiami.com/album/305979,9.7,国语,2008年10月23日,国语流行 Mandarin Pop
233,Intro,The xx,http://www.xiami.com/song/bqvbMEw38ea4,2000,18605905,XX,https://www.xiami.com/album/344777,9.4,英语,2009年08月17日,独立流行 Indie Pop
234,和你在一起,李志,http://www.xiami.com/song/mQMujw83665,1332,2863624,这个世界会好吗,https://www.xiami.com/album/1709200153,9.5,国语,2006年11月06日,民谣流行 Folk Pop
235,Waiting,Imperium Dekadenz,http://www.xiami.com/song/xLoADF19a6c,422,544817,Dämmerung der Szenarien,https://www.xiami.com/album/339191,9.6,英语,2007年07月02日,无
236,没有人知道 / 爱情少尉 (Live),李宗盛,http://www.xiami.com/song/on3zf0d99,114,783695,理性与感性 作品音乐会,https://www.xiami.com/album/32623,9.7,国语,2007年09月28日,国语流行 Mandarin Pop
237,Here I Am to Worship,Hillsong,http://www.xiami.com/song/Q5DY718ba,70,199851,Ultimate Worship,https://www.xiami.com/album/211911,9.6,英语,2005年12月27日,福音 Gospel
238,Comfort You,Eskimo Joe,http://www.xiami.com/song/cmoqzf1395,135,294700,"Black Fingernails, Red Wine",https://www.xiami.com/album/206885,9.4,英语,2006年06月12日,无
239,I Need Some Sleep,Eels,http://www.xiami.com/song/8FZ7wSe7c3b,1698,1988265,"Meet the Eels: Essential Eels, Vol. 1 (1996–2006)",https://www.xiami.com/album/338553,9.2,英语,2008年01月15日,根源唱作人 Singer-Songwriter
240,Bulletproof Heart,My Chemical Romance,http://www.xiami.com/song/xLuirsfbe72,39,38505,Bulletproof Heart,https://www.xiami.com/album/452830,8.8,英语,2011年06月13日,流行朋克 Pop Punk
241,The Heart Never Lies,McFly,http://www.xiami.com/song/eXUx4353e8,121,185835,Radio:ACTIVE,https://www.xiami.com/album/306092,9.6,英语,2008年07月20日,流行摇滚 Pop Rock
242,红玫瑰,陈奕迅,http://www.xiami.com/song/ck8jPf6ce3,2000,21946793,1997-2007 跨世纪国语精选,https://www.xiami.com/album/167589,9.6,国语,2008年03月25日,国语流行 Mandarin Pop
243,If You Want Me,Markéta Irglová,http://www.xiami.com/song/bqviNJr37bb8,236,499439,Live From San Francisco,https://www.xiami.com/album/489905,9.7,英语,2011年11月18日,独立民谣 Indie Folk
244,天涯,任贤齐,http://www.xiami.com/song/b2pI18560,1079,5746028,为爱走天涯,https://www.xiami.com/album/3818,9.7,国语,2000年01月27日,无
245,三生叹,慕寒,http://www.xiami.com/song/bqv2eQK36e00,36,192277,三生叹,https://www.xiami.com/album/2100243648,无,国语,2015年12月03日,无
246,织毛衣,卢中强,http://www.xiami.com/song/mQ5LUG4f514,1896,698558,织毛衣,https://www.xiami.com/album/382350,9.0,国语,2010年05月27日,无
247,Chasing Cars,Snow Patrol,http://www.xiami.com/song/xLqgHjdb455,286,282556,Chasing Cars,https://www.xiami.com/album/369347,9.5,英语,2006年06月06日,流行摇滚 Pop Rock
248,Don't Look Back in Anger,Oasis,http://www.xiami.com/song/8Gc8tJebd28,550,794252,Don't Look Back in Anger,https://www.xiami.com/album/398977,9.2,英语,1996年02月19日,无
249,With Or Without You,U2,http://www.xiami.com/song/cQ9hM1e756,1791,4923081,The Best Of 1980 - 1990,https://www.xiami.com/album/168558,9.5,英语,1998年11月02日,流行摇滚 Pop Rock
250,Everybody's Changing,Keane,http://www.xiami.com/song/OD905b3ff,733,1780994,Hopes and Fears,https://www.xiami.com/album/167689,9.5,英语,2004年05月21日,流行摇滚 Pop Rock
